id,source,text,mgt
241, ziya ngokwanda iziteleka emanyuvesi ,"IYASHUBA eyeziteleka emanyuvesi aKwaZulu-Natal njengoba izolo kuphazamiseke ukubhalisa eDurban University of Technology (DUT) nase-University of South Africa (Unisa) abasebenzi betelekela ukunyuselwa amaholo. Abasebenzi base-Unisa abangaphansi kweNational Education Health and Allied Workers Union (Nehawu) bafuna ukunyuselwa umholo ngo-12% kulo nyaka, umqashi uthi angabanika u-6%, abaseDUT bafuna u-10% umqashi uthi angabanika * -4%.Izinyunyana zabasebenzi baseDUT abangaphansi kweNehawu, iTertiary Education National Union SA (Tenusa) neNational Tertiary Education Union (NTEU) bangenele isiteleka ngoMsombuluko.Ngalolu suku bavule ngemashi ebiqondiswe koyiPhini likaShansela wale nyuvesi, uSolwazi Thandwa Mthembu.Izolo, abasebenzi abebethi babona sengathi umphathi uyabaziba babuyele ehhovisi lakhe befuna ukukhuluma naye.UMnuz Milton Estrice okhulumela lezi zinyunyana uthe kusukela bahambisa uhlu lwezikhalo ngalolu suku kuMthembu akukaze kube khona mpendulo noma umhlangano ohleliwe phakathi kwezinyunyana nomqashi.“Sibona sengathi iphini likaShansela lizishaya indiva izikhalo zethu kungakho namhlanje (izolo) sithe asibuye size ehhovisi lakhe ukuze asichazele ukuthi umi kuphi nodaba lwethu.“Sidinga isixazululo esisheshayo ngalolu daba ngoba sibona sengathi akazimisele ukululungisa,” kusho yena.Abasebenzi bazithele phezu konogada abebevimbile ehhovisi lomphathi, abasebenza kuleli hhovisi abathe akekho.ABASEBENZI baseDurban University of Technology (DUT) abatelekele ukwenyuselwa umholo izolo bemasha belibangise kumphathi wale nyuvesi, uSolwazi Thandwa Mthembu Isithombe: DOCTOR NGCOBOBathi uthe uzothumela umyalezo nge-email mayelana nomhlangano wokucacisango-4% no-6% umqashi azimisele ukunyusela ngayo abasebenzi.“Thina asiwazi u-6% ngoba sazi ukuthi abasebenzi abaqashwanga ngaphansi kohlelo olwaziwa nge-cost to company, yingakho sitshele abezindaba ukuthi umqashi ufuna ukubenyusela umholo ngo-4%. Sisamile ekutheni ngeke sibuyele emsebenzini lungalungisiwe lolu daba,” kusho yena.Lesi sikhungo siqashe abasebenzi besikhashana abebesebenzela kwenye ingxenye yenyuvesi abebebhalisa abafundi.UNksz Noxolo Memela oyimenenja yezokuxhumana kule nyuvesi, uthe inyuvesi izimisele ukulungisa lesi simo ngokushesha.Uthe abaphathi bazimisele ukuhlangana nezinyunyana kuleli sonto ukuze kuxazululwe udaba lwamaholo, olwaqala ukudingidwa ngoMeyi nyakenye.“Izitshudeni nabanye abantu abangena enyuvesi baphephile,” kusho yena.Khonamanjalo e-Unisa, abasebenzi abangaphansi kweNehawu bamise ukubhalisa befuna ukunyuselwa amaholo ngo-12%.Okhulumela iNehawu, uMnuz Khaya Xaba, uthe umqashi ufuna ukunyusa amaholo ngo-6% wathi bakhathele ukuthathwa kancane ngabakule nyuvesi.“Sifuna kuqashwe ngokugcwele abasebenzi abayitoho kuyekwe ukuxhashazwa kwabo emnyangweni wezobuchwepheshe.“Siyazi inyuvesi ingakwazi ukunyusela abasebenzi umholo ngoba babalelwa ku-400 000 abafundi ababhaliswayo minyaka yonke kanti kunoR400 billion osezinqolobaneni. Sizoteleka baze bahlangabezane nezimfuno zethu.”Imizamo yokuthola okhulumela le nyuvesi uMnuz Matrin Ramotshela ayiphumelelanga, ucingo lwakhe belukhala lungabanjwa nemibuzo athunyelwe yona akayiphendulanga.",False
train_isizulu_00288,qwen2.5:7b,@username implemented solution via code ##url,True
1218,vukuzenzele,ukubhebhe-theka okukhulu ekusulelekeni okungenzeka emavikini nezi-nyanga ezizayo.,False
328, ummeli udele imali elungiselela umjaho ,"UDELE imali ayihola ngokuba ngummeli wasemajajini wagxila ekulungiseleleni iComrades Marathon umpetha walo nyaka wabesifazane, u-Ann Ashworth odle ubhedu izolo emjahweni obusuka eMgungundlovu uphelele eMoses Mabhida Stadium, eThekwini.U-Ashworth (34) ogijimela iMassmart ungene entanjeni ngo-6:10:04 walandelwa womunye umgijimi waseNingizimu Afrika, uGerda Steyn, ogijimela iNedbank ongene ngo-6:15:34.Umgijimi waseRussia, u-Alexandra Morozova, ungene endaweni yesithathu ngo-6:20:21. Wayekade eqede endaweni yesibili nyakenye ngemuva kukaCamille Harron wase-USA ongazange abuye ukuzovikela isicoco sakhe ngenxa yokulimala.Ekhumula nabezindaba u-Ashworth ubonge umndeni nomqeqeshi wakhe ngokumeseka. Ubengalindele ukunqoba yize bona bebekholelwa kuye.“Kungishaqile ukuthi nami ngila. Ngilandele iqhinga lo mqeqeshi. Bekuwumjaho ongajwayelekile ngoba usheshe zibekwa. Kodwa ngizitshele ukuthi ngizogijima ngendlela ebengihlele ngayo. Ngiyabonga kakhulu emndenini wami nomqeqeshi ngabangenzele kona. Bengingasebenzi izinyanga ezimbili. Uma ungasebenzi uwu-advocate awuholi. Ngiyabonga futhi angizisoli ngesinqumo sami,” kusho u-Ashworth odabuka eKapa kodwa osezinze eGauteng.USteyn ungomunye wabebebhekiwe ukuthi banqobe kwabesifazane. Ngo-Ephreli udle ubhedu kwiTwo Oceans Marathon.Emjaweni wabesifazane kuqale kuhamba phambili umpetha wango-2016, uCharne Bosman, kodwa ogcine edlulwe yilaba abebemlandela. Ugcine eqede endaweni yesihlanu ngo-6:33:08.“Umjaho wabesifazane ubusezingeni ebelilindelekile. Besingekho isikhathi sokuhlala ngemuva. Leli golide lingena ezindondweni esengizitholile kulo nyaka,” kusho uSteyn.USteyn, oneminyaka ewu-28, uthe akasoze ayeka ukugijima iComrades Marathon yize abanye bemthatha ngokuthi usemncane.UMorozova ubalise ngokungayitholi imali yakhe yanyakenye. Uthe inhlangano eyengamele ezokugijima, i-Athletics South Africa (ASA), ifuna isiqiniseko sokuthi ukufanele yini ukugijima iComrades.Yize kunjalo uthe isimo abhekene naso asizange simthene amandla okuthi abuye kulo nyaka.Umengameli we-ASA, * -Aleck Skhosana, uthe: “Izwe lakhe limisiwe yi-IAAF thina esilandela imithetho yayo. Igama lakhe alikho ohlwini olwathunyelwa yiyona lwabagijimi abavumelekile ukubamba iqhaza emiqhudelwaneni. Ngeke sikhulume ngemali. Uma ufuna ukukhuluma ngayo kumele ulandele yonke imigudu efanele.”Abaphume phambili kwabesifazane:Ann Ashworth (6:10:04)Gerda Steyn (6:15:34)Alexandra Morozova (6:20:21)Tanith Maxwell (6:20:35)Charne Bosman (6:33:08)Sophia Sundberg (6:45:24)Devon Yanko (6:47:44)Sarah Bard (6:49:05)Carla Malinaro (6:52:16)Yolande Maclean (6:52:16)",False
train_isizulu_00066,AfriHate,"""hlonipha yihlo no nyoko, ukuze ntsuku zande"" ##url",False
train_isizulu_00420,qwen2.5:7b,ngiyi suthela. 😭,True
train_isizulu_00977,AfriHate,@username ungakhulumi ubulima sdomu ianc izowana ngamalengiso uthanda ungathandi,False
2915,llama3.1,"UMongameli uRamaphosa umemezele ukuthi Isikhwama Sobumbano siqoqe izigidigidi ezi3.4 zamarandi kubantu baseNingizimu Afrika kanye nasezinkampanini ezingaphezu kwezi300 000, ngesikhathi abantu abangaphezu kwama-400 kanye nezinkampani eziyi100 bezinikele.",True
2330,qwen2.5:7b,"ukuthula noku-vikeleka, ukuthuthukiswa kwabesifazane ngokomno-tho kanye nokuqinisa ukuhlanganyela kwezomnotho, kwamele ukuthi kuguqulwe ngokuphazima kweso nangokubonakalayo ukuze kubhekanwe nobhubhane. Umsebenzi wethu omkhulu kwakungukuthi i-AU igxile",True
train_isizulu_02113,AfriHate,@username wenze kahle impela angazi wayeluthwe yini in wasekuqaleli elandela ontamolikhuni.  amabhunu lawa ngiwazi kahle ngihlala nawo wogedleyihlekisa.,False
1982,qwen2.5:7b,Sisesikhathini lapho ukuqaphelisisa kudingeka kakhulu kunakho konke.,True
train_isizulu_02437,mistral:7b,@username ngizohamba ngu lezozi mfene ##url_encoded_version,True
dev_isizulu_00163,AfriHate,"ushisa ivan yaboshwa  bathi ubipolar😏, uboshewa corruption sebethi unenkinga yokuphefumula😏, wazama ukdlwengula ingane encane erestaurant bathi kumele uyohlolwa ingqondo😏, wadubula umfana enqamula eplazini wathi ubudubula inkawu😏, i mean sothula kube nini. ##url",False
3418,mistral:7b,"aba khulelwe abanezinkinga ngokukhulelwa kwabo ezi bhedlela ezingama-22 ezithi nteka kakhulu kanye nokwe lashwa komdlavuza (i-onco logy), ngosizo oluqondile eGauteng naKwaZulu-Natali, sikukhulelwa futhi nezinye izifunda -zwe ukuphela kokuhlekisa.",True
983,qwen2.5:7b,"The West Bank borders areas controlled by Israel. Due to increased military presence and checkpoints, the movement of people is restricted significantly. This has led to substantial disruption in daily life for many.",True
278,mistral:7b,"MHLELI: Ngithi angidlulise lo makhulukseni kule nyanga yamadoda aseMzansi.Kunemashi yabesifazane ebihleliwe ngomhlaka 18 July 2018 eqondaniswa nale nyanga ngoba kwabesilisa ekhuluma ngokuhlukunyezwa kwabantu besifazane nezingane akhona namadoda abeyingxenye yayo okuyinto enhle kakhulu ukuze kuzwakale ulaka lawo amadoda. Ngiyafisa ukuba izinhlangano ezithi zikhulumela amadoda kuthi kule nyanga ezoqala u-Agasti zisukume zihlele imashi yokuhlukumezeka okubhekiswe emadodeni ngabantu besifazane.Ngiyafisa futhi ukugcizelela ukuba kumele alalelwe namadoda iphele indaba yokuthi kube sengathi abesifazane bodwa abahlukumezekayo ngoba lokho kubhebhezela ukungazwani phakathi kobulili.Inkulumo yami icacile ayidingi kutolikwa,akekho ngisho uhulumeni imbala okhuluma ngokuhlukumezeka kwamadoda.Akekho ongazi ukuthi nawo ayashaywa, odliswa izingane okungezona ezawo, nawo ayabulawa, athethiswa amacala ngisho engenze lutho njl. Ayikhuzwe yonke lento kungakhethwa iphela emasini.Richard MbonambieNdwedwe (Translated to English: MHLELI: I'm talking about a big gathering of men in South Africa. The men who are organizing it were silenced on the 18th of July because they were not allowed to speak publicly by people who were against them, including some powerful men close to them. I say that there should be a meeting where these men can discuss why they were silenced because it's unfair that they were silenced just because they are against certain people. My information comes from various sources, including the local government, and I have evidence to support my claims. I can prove that I am not lying, I have the facts, I stand by them, and I will present the evidence.)",True
test_isizulu_00311,AfriHate,babe awubashuthele imomozi bebone ukuth bathuswa intengekho laba,False
train_isizulu_02460,llama3.1,"@username ngiyabonga ukuthi ukuve nixakile, nina mazulu okungenjani kwenye ulwimi 🙄",True
916,mistral:7b,"""Umsebenzisweni wakho kulinganiswa kukhu phuke ngamaphesenti anga ma-20 ukusuka ngonyaka odlule uma siqhathanisa imininingwane yokubhalisa esayithola esikhathini esifa nayo ngonyaka wezi2019 uqhathaniswa nowezi-2020, kusho uNgqongqoshe uNzi mande."" (The task you have given is completed as of 2020 from the one started in 2019 by Ngqongqoshe Nzi.)",True
145,vukuzenzele,ukuphawula okuqhamuka ezigulini mayelana nezikhu-ngo zazo zokuhlala ngawe-dwana.U-Marie Jantjies oqhamuka e-Witzenberg uye waqoka ukulandela iseluleko sabasebenzi bezempilo futhi waya esikhungweni sokuhlala ngawedwana ngoba umama wakhe oneminyaka engama-97,False
580,mistral:7b,"bathuthukiswa abavele sebenzawo, nokusenzeniswa isipiliyoni sabo ukudlulisa komunye umsebenzi noma ukuzidala amathuba omsebenzi.",True
train_isizulu_02817,AfriHate,"ngiyanizwa nje nithi ama zulu anenkani, ngeke ube nenkani njengo mlungu ohlala e phoenix or chatsworth.... ##url",False
3019,vukuzenzele,Imisebenzi yomnotho enobungozi obuphezulu ayivumelekileImisebenzi enobungozi obuphezulu izoqhubeka nokungavumeleki. Le mi sebenzi ibandakanya:,False
2924,mistral:7b,"Ngikholwa ngu Futhi, ngikhululeko ku-phinde siyabonga kakhulu isifo.",True
1028,vukuzenzele,"Njengoba izingxenye ezithile zezwe lethu zihlaselwe isimo se-zulu esiletha amakhaza ashubisa umnkantsha eqhamuka ngasoLwandle lwe-Antilathikhi kulesi sikhathi sonyaka, kunezinye izingxenye ezimbalwa zezwe ezingeke zichaphazelwe yileli gciwane le-corona.",False
train_isizulu_02164,mistral:7b,@username ke kha bazokushaya abantu abashutha ezibhunu 😂😂😂,True
train_isizulu_02019,qwen2.5:7b,"abantwana rt @username : ufunani egoli wena nyoni? ""@username : hade mabhebeza""",True
592,mistral:7b,ngizohamba ngezintathu kubo zazinga bantu besimame.,True
404,qwen2.5:7b,Abafundi baseNingizimu Afrika abangathanda ukufunda ezikhungweni zemfundo ephakeme nokuqeqesha bayamenywa ukuthi bavakashele amaHhovisi Osizo Lwezezimali esikhungweni abazikhethele sona.,True
532,mistral:7b,"""INATIONAL Freedom Party (NFP) ngesizwe ukuthi iphenya kabanzi ngengxoxo eqoshiwe ngeselula lapho kukhuluma khona umlisa ozibiza ngenkabi edabuka KwaMaphumulo ezishaya isifuba ngokuthi isibaqedile abantu embonini yamatekisi nakwezepolitiki.Kule nkulumo ekuWhatsApp inkabi izwakala ibhadlaza igama lomunye umholi weNFP wesilisa ukuthi isebenza naye. Isolezwe ngeSonto liyizwile le ngxoxo eshaqisayo esabalele kuWhatsApp.Okhulumela iNFP, uMnuz Sabelo Sigudu, uthe bayitholile le ngxoxo bayaphenya ngayo. 'Lolu daba lusethimbeni labameli bethu. Sifuna ukuthola kahle umsuka. Ngeke siyithathe kancane le nto ngoba isimo sokubulawa kosopolitiki siyaziwa eKZN. Asazi noma abantu nje abanqonde ukungcolisa igama lenhlangano njengoba kubhekwe okhethweni.' Lo mlisa ozibiza ngenkabi ukhuluma nomunye wesilisa amtshela ukuthi ubeqashwe owesifazane ukuthi ambulale futhi usekhokhelwe ingxenye yemali yokumbulala. Inkabi iyazisho igama layo nesibongo, ithi ayesabi kwamaphoyisa yona kade kwasa inethwa zimvula kulo msebenzi. Lo ofonelwayo kuthiwa uyisikhulu enkampanini edumile ekhiqiza ushukela. Inkabi izwakala ithi lo mlisa usesinde izikhawu. Ithi ngelinye ilanga ngesikhathi sebeyombulala baphazanyiswa ukuqhamuka kwamaphoyisa endaweni okwakufanele bamthele othulini kuyo.'Thina sisebenzisana nabamatekisi nosopolitiki, siqashwa ngoR250 000 futhi ubuchopho bendoda asibunqeni sibubamba nangezandla. Ngineminyaka emibili ngiphumile ejele abanye esisebenza nabo bangaphakathi. Empeleni siwu-6 senza lo msebenzi wokushaya abantu,'' kusho inkabiLo ofonelwayo uzwakala ehlisa umoya ezwakala ukuthi wethukile, ethi kufanele baxoxisane balungise lolu daba. Iyaqhubeka inkabi ithi lo mlisa usindiswe ukuthi uyisihlobo sayo.""Abazali bethu bayazi ukuthi siphila ngalo msebenzi, sayalwa ukuthi singasibulali isihlobo ngoba sojikelwa nayidlozi. Sisanda kushaya amaphoyisa amabili KwaMashu futhi sisebenzisana no (egagula igama lo munye wabaholi beNFP).'’Okhulumela amaphoyisa KwaZulu-Natal, uLieutenant Colonel Thulani Zwane, uthe lowo oshayelwe ucingo kufanele aye emaphoyiseni awalalelise leyo ngxoxo ukuze kuphenywe.",True
dev_isizulu_00145,qwen2.5:7b,uthi imfene ebigijima..,True
725,qwen2.5:7b,"ukubonisana nongoti bezokwelapha, izifunda ezehlukene kanye nezimboni ezehlukene. Besiholwa izi-nhlangano zamazwe ngamazwe kanye nalokho amanye amazwe asedlule kukhona. iqiniso ukuthi sizwa amanzi ngobhoko. kusekuningi kakhu-lu okumayelana nalolu bhu-bhane",True
2104,vukuzenzele,"ezingama-R336 njengengxenye yohlelo olukhulu lomkhakha wezinkukhu. Uhulumeni uphinde wethula uchungechunge lwabamnyama lokuthunyelwa kwempahla kwamanye amazwe oluzoxhumanisa izinkampani zabamnyama zokudla, zemikhiqizo yobunjiniyela, ezezingxenye zemoto,",False
240,mistral:7b,"""Abafundi kutshintsha ukuthi imizamo yabo nokuzinikela kwabo kuyabonakala futhi kuyabongeka, lokho kuzokhuphula ukuzithemba kwabo. Ukuthi wena uyaphila Ixhala.""",True
2498,qwen2.5:7b,Ukusebenza ngesikhathi esi sodwa kwezinhlelo zokwesizwa mathupha kanye nokwesizwa ngemishini.,True
171,vukuzenzele,"Kuze kube manje, sesakhe imifelandawonye yamaqhi ngasu namazwe aseNingi zimu Yomhlaba kanye noku sebenzisana okunenzuzo efa nayo namazwe aseNyakatho.",False
1855,qwen2.5:7b,"""Kuyadabukisa kithina njengabaholi bakahulumeni ukubona abantu bakithi beshiya izinsizakalo zezempilo eziphephile futhi ezimahhala, noma ngabe yingasiphi isizathu, bahambe bayokhokha imali yabo yokugcina le abangenayo bayokhokhela umuntu ozobeka impilo""",True
3497,vukuzenzele,"Isibonelo, iTransnet ihlela, ukukhangisa isivumelwano somhlaba ngasekupheleni kwalo nyaka ukuze yakhe fu thi isebenzise isiteshi iPoint Terminal . Lokhu kuzoso ndeza utshalomali lwabazime le futhi kuthuthukise indlela eqeqeshekile yokuphathwa nokugcinwa",False
1172,vukuzenzele,"“I-CT igqugquzela ukulamula ukuze isindise imisebenzi, ikakhulukazi ngalesi sikhathi seCOVID-19, futhi abantu kufanele baqale ukuyisebenzisa kakhulu,” kusho u-Chicktay.",False
3296,mistral:7b,"""Ne-COVID-19, kodwa ubungozi bokuthi lowo muntu angagcina egula kakhulu buncane uma nje izinga lakhe likashukela lilawuleka ngendlela eyiyo. Ngokuvamile, abantu abanesifo sikashukela yibona abasemathubeni amaningi okuthi babalwa ne-zimpawu ezibucayi.""""",True
3170,vukuzenzele,Isabelomali esincishiswe ngokukhuphula intela be sizofiphalisa amathemba ethu okukhula futhi sintenga ntengise ikhono lombuso loku fukula umsebenzi womno tho nokuhlangabezana nezidingo zabantu.,False
train_isizulu_00101,mistral:7b,i-phansi yami ngu black coffee beng'zomane ngivale izwe lonke ngok'bhebha uBeyoncé,True
416,vukuzenzele,"Izinsana kanye nezinganeAbazali kanye nabana-kekeli bezingane kumele baqaphe ngeso lokhozi izingane kanye nezinsana, uku-ze baqinisekise ukuthi zihlala zinamanzi awenele emzimbeni. Omama abasancelisa kufa-nele ukuthi bancelise izinsana zabo kaningana uma",False
dev_isizulu_00006,qwen2.5:7b,@username wrote a short story that captivated me as it featured characters and landscapes in a unique way @username #vmbs,True
1093,llama3.1,"Umbono odwa onga, amabili asebenza kudala, ukubulwa kwabo kwakuyenza kuqhuba.",True
1179,mistral:7b,"Ngikusukela, ngiphumelela kuPhiko Lwezokuphenya kwiNhlangano Yezo kushushisa Kuzwelonke ukuba labo abase benzisana nabo ukuze wakhetheka nenko hlakalo esezingeni eli phezulu kanye nokweseka ama-ejensi ezomthetho.",True
2701,vukuzenzele,"lwezempilo, ezemfundo, ukukhuluma ngokukhululeka kanye nenkohlakalo.",False
train_isizulu_00570,qwen2.5:7b,"ave niy'nyoni..ikhekhe meselila, uyazirecorder lezinye izinto..kanti ipVR eyan? niyangiphoxa bafana.😞 @username",True
1,vukuzenzele,"Ngokusho kukaNgqongqoshe Wezempilo uDkt. Joe Phaahla, mhla zingama-25 kuMbasa iNingizimu Afrika yaqopha ukukhula kwezigameko ezintsha ze-COVID-19 ngama-137%, uma kuqhathaniswa nezinsuku eziyisikhombisa ezedlule, okuholwa kakhulu ngamazinga aphezulu",False
742, umkhwebane akahlehli kwelomnikelo webosasa ,"UMVIKELI woMphakathi u-Advocate Busisiwe Mkhwebane uthe bazohlangana enkantolo noMengameli Cyril Ramaphosa ngodaba lomnikelo awuthola enkampanini iBosasa njengoba elwenze ngendlela uphenyo lwakhe.Usho lokhu nje kulandela isinqumo sikaRamaphosa sokuthi uzoya enkantolo eyophikisana nombiko ka-Advocate Mkhwebane lapho ethe wakhohlisa iPhalamende ngodaba lwalo mnikelo kaR500 000 wokuxhasa umkhankaso wakhe wokuba nguMengameli we-ANC ngo-2017.“Nginabo bonke ubufakazi ngalolu daba sizoveza yonke into enkantolo. Udaba ngiludlulisele ophikweni lwezokushushisa ukuze kube yilona oluzophenya udaba lwalo mnikelo nokuthi kwabakhona ukushushumbiswa kwemali,” kusho u-Advocate Mkhwebane.Usole uRamaphosa ngokuthi washesha ukuphendula umbuzo weDA ngalolu daba ePhalamende engenalo ulwazi olugcwele.“Kwakumele alinde aze athole umbiko ogcwele, angasheshi aphendule. Kwakungewona umbuzo wokuqala kodwa kwakuwumbuzo olandelayo yingakho sasingekho isidingo sokuthi asheshe aphendule,” kusho u -Advocate Mkhwebane. Uthe uze waphenya udaba lwalo mnikelo ngoba kwafakwa isikhalazo yiDA.“Uma nabanye ababengenele umbango wokuhola i-ANC kuthiwa asibaphenye ngiyokwenza nalokho. URamaphosa ngimphenye ngoba kufakwe isikhalazo abanye asikaze sifakwe isikhalazo ngabo,” kusho uAdv Mkhwebane.Ukuchithile ukuthi ungumuntu kalowo owayenguMengameli, uMnuz Jacob Zuma ngoba nguyena owasayina incwadi yokumqasha.“UZuma waqoka uMengameli wamaJaji, owayenguMvikeli woMphakathi u-Advocate Thuli Madonsela waqokwa nguZuma ngakho ungathi bonke labo abantu baZuma? Mina ngaphakanyiswa iPhalamende emuva kokufakwa imibuzo nabanye ababegaqele lesi sikhundla kubuka wonke umuntu wakuleli,” kusho yena.Khonamanjalo, iDA ifuna iPhalamende lisheshise uhlelo lokukhipha esikhundleni u-Advocate Mkhwebane emuva kokuba iNkantolo yoMthethosisekelo imchithile yathi waqamba amanga odabeni oluthinta uphenyo lweBhange loMbuso.Inkantolo enkulu yachitha isinqumo sakhe sokuthi ibhange i-Absa kumele libuyise uR1.1 billion kwibhange lombuso ngoba latakulwa leli bhange ngesikhathi sobandlululo.Lokhu kusho ukuthi angazithola esekhokha imali ecela kuR900 000 ephaketheni lakhe wezindleko zecala.Inkantolo ithole ukuthi akazange ahambise ngendlela uma enza uphenyo futhi waqamba amanga, wangalandela imigomo yehhovisi loMvikeli woMphakathi.",False
3335,llama3.1,"“Ucwaningo lukhomba uku thi babalelwa kumaphesenti angama-30 kuya kwangama-40 abantu ababhemayo abangahle bahlaselwe yinhlobo yesibili yesifo sikashuke la ukunalabo. Ukubhema kuphinde kwenze kube nzima ukulawu la lesi sifo, ukuhamba kwakho kungakhona,” kusho yena.",True
3313,qwen2.5:7b,Kugweme ukusebenzi sa umakhalekhukhwini ngesikhathi ushayele.,True
184,mistral:7b,"Ngibeka umbono ngodaba lokuthathwa komhlaba ngaphandle kwesinxephezelo. Umvusi wenyamazane akuvamisile ukuthi kube wuye oyishayayo ngoba iye ithi uma ivuka iqala ukubaleka ibaleke iye le kanti iyoziphonsa kwabanye abantu. Nginemibuzo eminingi engidinga ukuphendulwa kuyo mayelana nalolu daba olusematheni lokuthathwa komhlaba. Lo mhlaba uma usuthathwa ubuyiselwa kubantu bebala, laba abangabanikazi bawo okwamanje iningi labo okungabamhlophe, bayoshoniswaphi? Thina bantu bebala ngabe sesihlome ngokwanele yini ngolwazi nangamakhono ukuthi uma sinikwa umhlaba siyazi ukuthi sizowenzani? Bazohlonzwa kanjani abantu okumele bahlomule kulolu hlelo lokubuyiswa komhlaba? Nginomuzwa wokuthi noma unganikwa abantu bebala umhlaba kodwa lo oseduze namadolobha uzogcwala imijondolo. Uhulumeni ophethe ngimbona esethole iphuzu lokucasha ngesithupha odabeni lokuthi anikeze abantu izindlu waphinde wathola iphuzu lezepolitiki ngalolu daba lomhlaba nasezokhankasa ngalo. Nginomuzwa wokuthi kuyimanje ayikho indlela ebekiwe yokuthi uzokwabiwa kanjani wona lo mhlaba usunikwa thina bebala. Ngike ngezwa uMalema ethi umuntu wesifazane ngamunye uzothola i-hectare elilodwa. Lokhu akuwenzanga sidalo umqondo kimi kuze kube yinamhlanje. Iqiniso limile lithi nje uhulumeni akakhele abantu izindlu bese kuqhubeka udaba lokuthathwa komhlaba okuhamba nesinxephezelo ukuze kube nozinzo nasemnothweni wezwe. Umfundo weSolezwe, umvusi wenyamazane akuvamisile ukuthi kube wuye oyishayayo ngoba iye ithi uma ivuka iqala ukubaleka ibaleke iye le kanti iyoziphonsa kwabanye abantu. Uhulumeni ophethe ngimbona esethole iphuzu lokucasha ngesithupha odabeni lokuthi anikeze abantu izindlu waphinde wathola iphuzu lezepolitiki ngalolu daba lomhlaba nasezokhankasa ngalo. Uma le mpi yobuhlanga iqhubeka sizofana neZimbabwe. Lokho kufakazelwa wukuthi ukuphawula kukamengameli uDonald Trump ngalolu daba kwenze irandi ladunguzela. Le ndaba yokuthathwa komhlaba ngale ndlela izosibuyisela emumva ngoba kimina ivela iwubandlululo ngokwebala.",True
train_isizulu_03046,qwen2.5:7b,"@username Kunasidingo sini ukukhuluma isingisi nengane yakho ekhaya, just because ifunda ku model c? Siziyisela imfundo enconywana kulezikole, not language.",True
