id,source,text,MGT
train_isizulu_01133,AfriHate,"i-da inhlangano yamabhunu, wena munt' onsundu into oyilandelayo lapho uzitshela ukuthi iyokufikisaphi? phaphama munt' omnyama, vul amehlo ungabheki nje phambi kwakho, kodwa ubheke nangaphesheya, ibhun' ibhunu, alisoze futhi lashintsha ububhunu, ngiyema.",True
test_isizulu_00510,AfriHate,"""looool_😂😂😂uyinja@username : somila uzomitha yaz""",True
train_isizulu_02207,AfriHate,"inkawu idlala ngeskhwebu: ""@username : into yomuntu umhluzu wempisi @username #knowyouridioms #izaga""",True
train_isizulu_02202,AfriHate,@username isende indlela o ##url,True
test_isizulu_00472,AfriHate,pedros iyafana ne nandos.. inkinga lo omunye wafunda e formerly model c school lona ufunda emlazi comtech but babhala iphepha eli lodwa.,True
test_isizulu_00449,AfriHate,@username #ukhozifmvabs asibonge ukuthi umongameli semvumile ubhejane omncane njengesilo nkosi yethu mazulu asbonge @username luhamba phambili emadlankala 93.4mhz ##url,True
train_isizulu_01363,AfriHate,into engiphula umoya ukuthi ngibona abantu bakithi bejikelana bodwa amabhunu eshaya izandla ejabula wakhuluma uzuma wathi esephuma nizozisola ngalento eniyenzayo nibhekene nomdayisi wamampela manje ubona nje bavotile kodwa baphoqiwe ingakho bengajabulile kubuhlungu,True
train_isizulu_03024,AfriHate,"bafuna ukumnika i'make over' :'( rt @username : @username what happened to ngamla. angbukanga generations""",True
train_isizulu_00330,AfriHate,@username 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 ukuba ingulube?💀💀🤣🤣,True
train_isizulu_00130,AfriHate,kushone a22bafundi ngomdlalo ‘isitabane’ ##url via @username ,True
test_isizulu_00222,AfriHate,kusakude phambili emzansi amabhunu ayazidalela.,True
dev_isizulu_00245,AfriHate,@username uyinja shame 😂😂😂😂,True
test_isizulu_00543,AfriHate,bhebha.. uzoba ngcono bafo ##url,True
train_isizulu_03000,AfriHate,"ngirite bhut,yebo ngiyishayisile. @username : @username usushayise inkawu kimah?pho ziyahlupha yini emgwaqeni,sorry sisi,how's the car?",True
train_isizulu_00891,AfriHate,inkomo ithi yes kodwa wena uthi no. usathane udlala ngawe,True
train_isizulu_02502,AfriHate,"@username ngokuthengela inyama, and bring you omahosha",True
test_isizulu_00524,AfriHate,@username yabhayiza lentwana ingoba amasende ase green!! isikwazi ukuchama,True
train_isizulu_02575,AfriHate,@username slima ngempela.. muyeke,True
train_isizulu_01718,AfriHate,"""kudayisa imomozi layikhaya""  #erased",True
train_isizulu_02968,AfriHate,uyinja wena 🤣🤣🤣 ##url,True
train_isizulu_03019,AfriHate,"uzobhebheka yazi wena ""@username : mlu202 waze woma... :"")""",True
train_isizulu_02208,AfriHate,sdudla nomathousand ft nokwazi abukho ubumnandi obudlulobunye boke ubumnandi buyafana...playing on my ears now,True
test_isizulu_00505,AfriHate,@username 😂😂😂😂😂 uyinja chillbite 🐩,True
dev_isizulu_00639,AfriHate,"asiwafuni amabhunu vele ""@username : hahaha i was about to ask ukuthi y ashiye isibhunu""",True
train_isizulu_03026,AfriHate,"lol@username : 😂😂😂 ""bhebha uthule wena"" 😂😂💀💀👏👏💀💀💀💀💀😂😂""",True
dev_isizulu_00409,AfriHate,@username ngizo relaxa maseyifikile le shandis ngamla 😂😂,True
train_isizulu_02709,AfriHate,@username ngiyazibongela. ngika mlungu😂😂😂🤦🏽‍♀️,True
train_isizulu_01445,AfriHate,kodwa lutho uku bhebha :( ##url,True
test_isizulu_00286,AfriHate,"""@username : intshontshelwe umahosha le macbook""o sele wena, lol!!",True
train_isizulu_02616,AfriHate,bhebha uthule bafo .. ##url,True
train_isizulu_02891,AfriHate,"no turning back ""@username : bhebha uthule “@username : amanye amantombazane awumbhedo masenqunu.”""",True
train_isizulu_00460,AfriHate,khizo yabona le yamanzi emkhanyakude a ngisafuna nakuyiphawula coz emaplazini ayaphuma banisela ngisho izimoba notshani bezinkomo abelungu kodwa kithi emakhaya awaphumi ngilaphaya kwanibela @username ,True
train_isizulu_00384,AfriHate,uy'nyoni...bathathe mk #zulutelenova,True
dev_isizulu_00437,AfriHate,"hawu laqojama ulimi ""@username : @username we pinky ngibonile imomozi yakho ipipi alikangeni ubani lona owayekubhebha""",True
train_isizulu_02251,AfriHate,"mxxm niyathanda ukuzithusa, hawu angithi istabane nje lesi esaziwayo, salt ku-ntando virgin straight mmm ##url",True
train_isizulu_01822,AfriHate,@username lol akumele ngize ngisho ngoba uyazi bazongilethela imfene ebsuku,True
train_isizulu_00360,AfriHate,"@username mthiya ,mroza no ngane ziyalenga ngivukile basakazi bami , zinjani ukunijaha izinkawu lapho 🤣🤣🤣 ngathi ngiyambona umhlo esebalekela inkawu igoloza ukusuka emnyango emdala kangaka, abaphile abantu enquthu kwavulamehlo #ukhozifmvabs",True
train_isizulu_01404,AfriHate,nanku umntu efuna hlukanisa mazulu nongcolisi #imbewutheseed,True
train_isizulu_01902,AfriHate,siniphelezele yazi sdudla 😜🔥🔥🔥. ##url,True
train_isizulu_01476,AfriHate,@username cha ujesu yena ngeke abuye! ubaba nje ungcolile kangangokuthi woman will be scared to leave their children with with us man. ubonisa into engalungile emphakathini bekumele aphawulwe amasende nje klaar abe yinkabi,True
test_isizulu_00370,AfriHate,sekusile ke jehovah umuntu usezosindwa amasende imini yonke😭,True
train_isizulu_00077,AfriHate,ididi elik'dida um'qondo. moer!! upakishile lo cherry 🍑👅,True
train_isizulu_02032,AfriHate,inkomo yabalandeli yathathwa oban????  ngoba beqhoken njalo  ay kamen madoda😭😭😭,True
train_isizulu_02804,AfriHate,@username amasende akho lawo aselamont' ##url,True
test_isizulu_00577,AfriHate,"""dear msakazi. ngikhonzela i ex yami ngengoma kabhova nobhekumuzi ethi imfene nenkawu bekufanele bazwane yenziwe unkulunkulu into yabo"" 😂😂😊",True
train_isizulu_00370,AfriHate,senzo lumnka yaku bleksema ngamla ba awuna ngqondo,True
train_isizulu_00459,AfriHate,"@username inkani inkomo ekhishwe amasende, imanzi, inkomo ehorny",True
train_isizulu_02725,AfriHate,futh e montclair kyafana nase folweni ukuth iseduze ne city kunalabelungu. nakhona ba orange ilanga abelungu bakhona umlungu mele asuleke..,True
train_isizulu_00963,AfriHate,@username lokho kuyangnyanyisa!!!!! i thought the gov. is trying by all means ukuthi umhlaba ubuyele kubantu abamnyama?  back to amabhunu y.,True
test_isizulu_00229,AfriHate,@username engaka inqguza kodwa,True
train_isizulu_02635,AfriHate,"punani @username : ingqefeza ""@username : imomozi rt @username : another word for ""pussy"" is? #therevolution""""",True
train_isizulu_01119,AfriHate,imfene pho? ukuthakatha kodwa manje #ourperfectwedding,True
train_isizulu_01379,AfriHate,"ngyabathanda ocheese girl, bamoja",True
train_isizulu_02923,AfriHate,bhebha uthule. shaya udlule.,True
test_isizulu_00645,AfriHate,uzobhebheka after that invite ##url,True
train_isizulu_00474,AfriHate,hlathi. lisa .mfene♥️💯 ##url,True
train_isizulu_00946,AfriHate,ave ngigcwele ngale sdudla engingasazi igama also @username ,True
train_isizulu_02312,AfriHate,zoboshwa wena slima ##url,True
train_isizulu_00815,AfriHate,akwaziwa okwanonisa ingulube... ##url,True
test_isizulu_00079,AfriHate,"#ripmenzingubane #ngamla #kwakhalanyonini uyibekile induku ebandla #sbusisodlomo #ngwenya @ phoenix, kwazulu-natal, south africa ##url",True
dev_isizulu_00592,AfriHate,babalas isende lakho........ @ rustenburg ##url,True
train_isizulu_01212,AfriHate,"sanibona webahlali, nginombuzo lana, ok siyavuma angisiyona iyellowbone, kodwa cha inakhunga yami ngathi isimunyama ngama lengiso manje. ngisho ikepisi dade. ##url",True
dev_isizulu_00293,AfriHate,uzothi uthandana neblesser kanti iex kanyoko.,True
train_isizulu_00931,AfriHate,@username inkawu idlala ngeskhwebu... isizulu asitolikwa.,True
train_isizulu_01680,AfriHate,intombazana eqoka u size 8 entlek uzimisele ngani sisi or should i say sisbhuti ##url,True
train_isizulu_00736,AfriHate,"uze ngalowo kanti kujinyiwe, vele unye sdudla &amp; end up saying, ""sekub'hlungu futhi sengkhathele bae"" esedlala ihigh-high ##url",True
test_isizulu_00604,AfriHate,"usiya uthe “mana kancane mazulu, asisebenze sizohamba ngabo 6 to 7. ngenzela wena njalo”.  we left the office some time around 7pm, ngifika namhlanje kune email ethi usiya akasekho emhlabeni 💔😭😭. kanti uthixo unjani?",True
train_isizulu_03052,AfriHate,@username uyayqulekisa... uytholaph imonkey ngaleskhathi??! 😂😂,True
train_isizulu_01225,AfriHate,i was talking to my brother from kzn yesterday and he says to me:  “bafo komele sikutholele iplazi nawe la emakhaya solus’inkomo sonke eyinkathini eyikanje ngoba nina lapho enihlala khona komntakabani ekuhanjwa emaphesheya yinina enisengcupheni”   😂🤣😂 unzima kodwa killed me!,True
train_isizulu_01123,AfriHate,@username intombazane idla 2 slice nakhon ayisqedi ##url,True
dev_isizulu_00603,AfriHate,kuyanyiwa e kapa izibhedlele zigcwele izengolwandle sana i corona abelungu bathule  .,True
train_isizulu_03047,AfriHate,"""uthe ngeke esangishaya oe"" hayibo slima sentombazane. 🚮",True
train_isizulu_01490,AfriHate,ubunja nje lobu. bhebha uzalise eyakho ingane. phuma enganeni yenye indoda. ubu weak nje lobu. uyilobola kanjani ingane ekungeyona eyakho. sies maan. ##url,True
train_isizulu_02284,AfriHate,@username umuthi we nyoni,True
train_isizulu_02189,AfriHate,@username ungumkhaya yini ngamla?,True
train_isizulu_00904,AfriHate,"sanibonani kusile🙏  ngakhula kuthiwa ""ndoda kayikhali kepha ifela ngaphakathi"".  ngalalela omama bethi komakoti abancane, ""njengoba uyogana, uzimele izinkinga zomuzi wakho, makondliwa imfene nawe yondle kodwa mungabuyile nje laykhaya ngoba kawusanandlu"".  kukhalwa kubani pho?",True
train_isizulu_01813,AfriHate,ngidinga ukubhebha kodwa ke... ukuba kwi homestead will not get me inkomo💔😭.,True
train_isizulu_00826,AfriHate,@username location phela khhona uzobhebheka ##url,True
train_isizulu_02984,AfriHate,igenge mase ifunana la ku tl iyahluleka ukufihla... bhebha uthule.,True
dev_isizulu_00468,AfriHate,bekumele esalebese bhebha ##url,True
train_isizulu_01920,AfriHate,abantu base ezimbokodweni mawuthenge pizza 🍕 udlula enduneni ushiye u 2 slice..,True
train_isizulu_00211,AfriHate,if it not umdidi sivezelwa imomozi nje lakutwitter. kanti senzeni bantu benkosi 🤷🏾‍♂️🙆🏾‍♂️🙆🏾‍♂️,True
train_isizulu_02216,AfriHate,"@username he is not south african men, he is my dad slima... and he is no more so izinja nezinayi konke lokhu okusele. and my dad wouldn't have not even at a wink allow this to happen slima",True
train_isizulu_02000,AfriHate,good abaphansi abavumi kithi mazulu ##url,True
train_isizulu_01058,AfriHate,"good morning mazulu amahle, vukani niba lapise futhi",True
dev_isizulu_00149,AfriHate,ngiyawuthanda umsebenzi owenziwa amabhunu er/bay. ✊🏼,True
train_isizulu_01740,AfriHate,geza ubangene ngamla ##url,True
dev_isizulu_00098,AfriHate,"60/40%? no, noms ngabe kuthiwa u 90/10%.......sbu ingulube yazi.  qomani asinamona #uzalo",True
test_isizulu_00649,AfriHate,"@username yazi laba banesdina it not like we rapist, it how we appreciate imomozi not like sesiyayifuna yebo meyiletha ingadleka but abakahle nje kuba serious, kwamomozi yini lento encane kanje mxm.",True
train_isizulu_00766,AfriHate,when he says “we will see” vele ukhohlwe njenge sdomu eskoleni. ##url,True
train_isizulu_02245,AfriHate,iy'nyoni zigodukile k'shaya umoya la ekasi.,True
train_isizulu_02512,AfriHate,balala kanjani iyngane zabantu abavotayo nazo ezbavotelayo zishawa amabhunu ezwen lazo?  ##url,True
test_isizulu_00053,AfriHate,mampara of the week: #zwelinimkhize ##url,True
train_isizulu_01712,AfriHate,ngenzenjani ngilambe ngo 13:00 wena uthi uvula ngo 15:00 love sekuvuthiwe ukudla aibo wenja ##url,True
train_isizulu_02020,AfriHate,kungani ikholwa kungamele lidle ingulube?.  impendulo uzoyithola kwi tende lomcimbi ngaphansi kwe ngosi izihlabelelo zama nazaretha   7:30 @username ,True
dev_isizulu_00430,AfriHate,@username ngithumele idilesi mlungu,True
train_isizulu_01674,AfriHate,amasende embuzi lawa! ##url,True
train_isizulu_02744,AfriHate,amaqabane ajabulile ✊ @ ngamla guest house ##url,True
train_isizulu_01459,AfriHate,@username ku zacile lokuya ko mfana nginga vese ngimphule nje🤣🤣🤣,True
dev_isizulu_00403,AfriHate,dudlu madolo kanyoko angithuki wena ngithuka uthando @username ... ##url,True
train_isizulu_02520,AfriHate,"@username ay ngamla, ung'lahlile-ke manje.",True
train_isizulu_01180,AfriHate,"@username 🤣🤣🤣, buyeke ngamla😂",True
train_isizulu_01318,AfriHate,ngithi nathi mazulu asibancinyane🙌🏽 #gcwalisaimabhida,True
test_isizulu_00092,AfriHate,hhayi nayi nkinga. inkawu ilalaphi. ilala kanjani?,True
train_isizulu_00236,AfriHate,@username mazungu ngiyibonile i video ubaba u ndosi uhlulwe iqiniso nje lowa mlungu bekhuluma iqiniso lodwa vele abaholi bethu iqiniso liyabahlula. @username ,True
train_isizulu_01511,AfriHate,"@username what about that baba who had evidence that inkomo eyakhe, even dna results from the police proved him right?? you see the problem with with amalungu esikebhe awaphenyi, athatha lokhu akutshelwayo... that is wrong... kumele babe ne evidence kuqala",True
train_isizulu_01847,AfriHate,@username inkomo iyaz'dalela 😂😂😂😂,True
train_isizulu_00913,AfriHate,"uhlanganaphi namamodel c thami?: ""@username : @username ilezingane ezingama - model c ezizitshelayo""",True
train_isizulu_02350,AfriHate,ingako amabhunu ayesishaya 😐 ##url,True
dev_isizulu_00073,AfriHate,ikhekhe or inkomo kamama (private part of a woman)  induku or umphambili (private part of a man)  ucansi ukulalana (deeds in the bedroom)   umzimba (body)  ikhanda (head)  amahlombe (shoulders)  inwele (hair)  sacred   connected to sacred chakra and root chakra. ancestors stay,True
train_isizulu_02489,AfriHate,"sanibona webahlali, nginombuzo lana, ok siyavuma angisiyona iyellowbone, kodwa cha inakhunga yami ngathi isimunyama ngama lengiso manje. ngisho ikepisi dade. ##url",True
test_isizulu_00467,AfriHate,uzobhebheka unmtwama wakhabo kwaito,True
train_isizulu_01450,AfriHate,emzansi siphila amasende wempilo vele angisoli nex ##url,True
train_isizulu_01034,AfriHate,@username heshe awuwazi amathumbu???????,True
train_isizulu_00687,AfriHate,uzobhebheka ke mntanami 😂😂😂 ##url,True
train_isizulu_01300,AfriHate,"@username wenzani uganga, anokhuza mpongo nakhu libhubha mthengeleni imfene avelagibile ibe official lento uyaloya straight lona",True
test_isizulu_00303,AfriHate,@username nginawe sdudla sangempela sikandlamlenze kwamnyayiza #chillas,True
train_isizulu_00485,AfriHate,imfene ibheke ebantwini. ingenile inyoka ejazini madoda. ##url,True
train_isizulu_02862,AfriHate,inkinga ayikho kahle kahle kubelungu noma amabhunu lapha kodwa mina ngokwami ngibona kungansundu ababulala okwabo nabacindezelana bodwa lapha ukuguqulwa kosuku lwesilo ushaka kwenziwe ngabansundu kanjalo nokuguqulwa kolwesilo udingane nakho futhi kwenziwe ngabansundu.,True
dev_isizulu_00157,AfriHate,mampara weekend kodwa kuzolunga sizoncenga khona la 😥😥 ##url,True
dev_isizulu_00391,AfriHate,"uyinja sani, bamba kanje.... ##url ##url",True
train_isizulu_00842,AfriHate,@username nokugibela imfene lol,True
dev_isizulu_00344,AfriHate,"udombolo, inkomo nesobho :)",True
train_isizulu_01887,AfriHate,@username lol kahle ngodlame mazulu,True
train_isizulu_02513,AfriHate,"thina sizwe esimnyama sikhalela izwe lethu, elathathwa amabhunu #zumaarrest",True
train_isizulu_02181,AfriHate,@username uma udla inkawu nomuntu ungamudla,True
train_isizulu_01830,AfriHate,hhawu newcastle siduma ngezinto ezimbi🙈 omahosha abangaka😳 ##url,True
train_isizulu_02432,AfriHate,"@username 🤣🤣🤣, buyeke ngamla😂",True
train_isizulu_00871,AfriHate,😂😭😂 this nigga though?!! “@username : if ulala uvule umlomo sezikuqedile iypoko zikufunza isende:(”,True
train_isizulu_00541,AfriHate,inqguza enukayo ngo 9am ekseni erude!!,True
dev_isizulu_00443,AfriHate,"hha! awaz'wena!! o_o “@username : kodwa ngeke uyihlinze ngomtafula cha.""@username ihlinzwa ngey'ndlela ey'ningi inkomo sisi. zowi_e""”",True
train_isizulu_02086,AfriHate,musa ukuba ibhunu leplazi wonke umuntu ofuna inkomo uthintana nawe.,True
dev_isizulu_00636,AfriHate,uthengisa imomozi yakhe 😬😬😬#shaka #thequeenmzansi,True
dev_isizulu_00296,AfriHate,@username please call them abelungu ngoba abaziboni like amandiya bona 😂😂,True
train_isizulu_02129,AfriHate,unawo yin umthondo wokus'bhebha ? ##url,True
train_isizulu_00452,AfriHate,"lmfao uphethe bite 😂😂😂 #inkawu ngempela 😂😂😂 @ ohlange, inanda ##url",True
train_isizulu_02038,AfriHate,nayi ingulube isnonela bo ##url ##url,True
train_isizulu_00161,AfriHate,abelungu abazi lutho!,True
train_isizulu_00432,AfriHate,amasende ngaphandle ☺ ##url,True
train_isizulu_02399,AfriHate,@username 😂😂😂 isende eliphilayo,True
train_isizulu_01482,AfriHate,hhp feat zombo -sdudla 🔥 .eyi madoda sasishaya iget down back then ingudu siyikhame emqaleni,True
dev_isizulu_00625,AfriHate,in da west kuhlupha amabhunu nje😩🙆🏾‍♂️,True
train_isizulu_01739,AfriHate,“izigebengu zingena ku twitter zibone amaphoyisa edla uphuthu ne zinqa ze nyoni” rent free namanje😂😂😂,True
train_isizulu_01248,AfriHate,"uzobhebheka sisi""@username : @username yewena sahn!!!""",True
test_isizulu_00415,AfriHate,"@username uyaphila hlase? uphi umabizela kanti, lashona ilanga inkomo ifasiwe",True
test_isizulu_00124,AfriHate,udlala ngenkotha @username ungawadidi ama model c,True
train_isizulu_01468,AfriHate,@username ngamane ngiyogeza ingulube 🙄🙄 ##url,True
train_isizulu_02712,AfriHate,niyayifuna yini le mfene nosipho ?😂 ##url,True
train_isizulu_02231,AfriHate,"bhebha uthule, bese uyadlula nawe..",True
test_isizulu_00184,AfriHate,@username icinema yonke isinuka imomozi manje 😭😭😭,True
dev_isizulu_00232,AfriHate,kambe was it also efourways lana ekwathola imfene yomuntu ibhampa emgaqweni ..,True
train_isizulu_02996,AfriHate,"@username heshe , heshe nsizwenye, kufanele sizihlele manje , sikhiphe osopolitiki, abaguginqondo,hey, siyacwaseka lapha.uzulu, nepolitiki amanzi, no woyela, azibuyele emasikweni ##url",True
train_isizulu_00119,AfriHate,@username bengithi imfene iyona ezokusiza ukuthi umthole uma uyilahla uzomisa kanjani ke,True
train_isizulu_00584,AfriHate,@username kyogijima imfene emhlophe ngalelo langa ##url,True
train_isizulu_00581,AfriHate,@username 😳😃😱 yeyeye ngithenge ingulube isesakeni 😂😂😂,True
train_isizulu_00204,AfriHate,usudakiwe ke🤣😂🤣😂🤣 yekutshwala wenja 😂🤣🤣😂😂 ##url,True
dev_isizulu_00214,AfriHate,"damn 🔥 ""@username : manti moholo, iyawuqondisa ukotini le nyoni! ##url",True
train_isizulu_01542,AfriHate,igenge mase ifunana la ku tl iyahluleka ukufihla... bhebha uthule.,True
train_isizulu_02452,AfriHate,thembi kodwa usihlaza naleziy nyoni ##url,True
train_isizulu_00533,AfriHate,laze lacelwa ibhunu. ngyamuzwa kodwa ##url,True
train_isizulu_01185,AfriHate,kune mfene lokhu. ##url,True
test_isizulu_00640,AfriHate,why mabekwenza islima ama feelings avele aphindwe kabili kuwena oyi slima… ?,True
train_isizulu_02145,AfriHate,yeka ukuhlanya wenja 😂 ##url,True
train_isizulu_00730,AfriHate,@username location phela khhona uzobhebheka ##url,True
train_isizulu_02506,AfriHate,and inkawu zihlekana iziphongo😂 ##url,True
train_isizulu_02503,AfriHate,dudlu madolo kanyoko angthuki wena ngthuka uthando,True
train_isizulu_00771,AfriHate,@username isende elidinga ukunqunywa,True
train_isizulu_01802,AfriHate,@username laughs in slima ngempela,True
train_isizulu_00742,AfriHate,leadership! @username : bhebha lomuntu baba ulahlile. @username ,True
train_isizulu_00182,AfriHate,uzothola ibhunu elinemali ekapa 🙏🏽 ##url,True
train_isizulu_00148,AfriHate,"uyngigangela ke manje habe!!: ""@username : @username umuntu ongayidli ingulube usuke ethakatha""",True
train_isizulu_01766,AfriHate,@username power mix sdudla sangempela @username sijaiva 💃🕺🏽 kuphela ngala eshowe #chillaz,True
train_isizulu_00425,AfriHate,@username angeke uphela lonyaka nginga tshelanga ibhunu elilodwa ukuthi angilisabi la emsebenzini 🤣😅,True
train_isizulu_02469,AfriHate,"hebanna, if you couldn't wait why did you do it?. you seem happy phela ukuthi uzobhebheka. ##url",True
train_isizulu_01914,AfriHate,ngampela ngampela sithathwa njengezilima la emzansi. mawungenamali uyinja nje. mcm ##url,True
train_isizulu_02351,AfriHate,"thina sizwe esimnyama sikhalela izwe lethu, elathathwa amabhunu #zumaarrest",True
dev_isizulu_00069,AfriHate,@username yaz kukhuluma amabhunu lana,True
train_isizulu_02287,AfriHate,"""uyawathanda amasende akho? - celia"" best line i've heard on television yet. @username ##url",True
train_isizulu_01145,AfriHate,"amabhunu awufuni nomhlaba, this sovereign state of good hope is a stunt by boers to steal the land through legal processes. #sovereign",True
test_isizulu_00578,AfriHate,@username like i said before. abelungu bayabulalana angingeni ndawo. at least brown bodies are not involved.  where we they sibulawa yigukurahundi. angithi they sponsored umugabe ukuthi asicitshe.,True
dev_isizulu_00020,AfriHate,loya mlungu okhuluma isizulu uhlezi esithuka 😕,True
train_isizulu_03038,AfriHate,abelungu banesicefe 😑.,True
dev_isizulu_00365,AfriHate,heshe mfwethu hau ibambe ngakho,True
train_isizulu_00016,AfriHate,hambani niyofaka amacv amabhunu esahappy🤞🏾,True
dev_isizulu_00558,AfriHate,when he says “we will see” vele ukhohlwe njenge sdomu eskoleni. ##url,True
train_isizulu_01913,AfriHate,"👩🏽‍🦰: “gogo, ngisaya e-clinic.” 👵🏽: “liphi i-polo? alisakulandi?”  uvel’ubone ukuthi no maan, amabhunu ayengabasukeli ebashaya.",True
train_isizulu_00600,AfriHate,wena uyinja 😂😂😂😂😂 ##url,True
train_isizulu_01584,AfriHate,jk. not when nginyisa abelungu emsebenzini boi 🔥 ##url,True
train_isizulu_01268,AfriHate,ngathi angan'bhebha uwenger ##url,True
